"","PRCP","Year","Month","Day","rain","daynum","mP","sdP","detP","detP2"
"714",0.07,1955,6,23,1,174,0.128125,0.159800657069988,-0.058125,0.263875
"715",0.5,1955,6,27,1,178,0.147894736842105,0.175073919225516,0.352105263157895,0.674105263157895
"716",0.04,1955,6,28,1,179,0.126,0.0914017817894471,-0.086,0.236
"717",0.01,1955,6,30,1,181,0.135,0.140811142235896,-0.125,0.197
"718",0.01,1955,7,1,1,182,0.123636363636364,0.142356786088527,-0.113636363636364,0.208363636363636
"719",0.03,1955,7,5,1,186,0.128888888888889,0.0938675189355248,-0.0988888888888889,0.223111111111111
"720",0.01,1955,7,7,1,188,0.08625,0.0868393426309264,-0.07625,0.24575
"721",0.3,1955,7,8,1,189,0.19875,0.134317055613096,0.10125,0.42325
"722",0.01,1955,7,9,1,190,0.116666666666667,0.182822981116277,-0.106666666666667,0.215333333333333
"723",0.01,1955,7,16,1,197,0.222222222222222,0.200173535824405,-0.212222222222222,0.109777777777778
"724",0.45,1955,7,26,1,207,0.185,0.215019378971602,0.265,0.587
"725",0.41,1955,9,13,1,256,0.181666666666667,0.188575200014758,0.228333333333333,0.550333333333333
"726",0.05,1955,9,14,1,257,0.172666666666667,0.211405725921464,-0.122666666666667,0.199333333333333
"727",0.43,1955,9,15,1,258,0.193636363636364,0.182333361032628,0.236363636363636,0.558363636363636
"728",0.05,1955,9,16,1,259,0.076,0.0707404447704126,-0.026,0.296
"729",0.1,1955,9,17,1,260,0.271111111111111,0.22481074102686,-0.171111111111111,0.150888888888889
"730",0.1,1955,9,23,1,266,0.206666666666667,0.19307715524833,-0.106666666666667,0.215333333333333
"731",0.24,1955,9,27,1,270,0.174285714285714,0.179045086101638,0.0657142857142857,0.387714285714286
"732",0.13,1955,10,3,1,276,0.125454545454545,0.123663416953603,0.00454545454545455,0.326545454545455
"733",0.12,1955,10,4,1,277,0.158,0.123877819990966,-0.038,0.284
"734",0.05,1955,10,7,1,280,0.1125,0.140969388241038,-0.0625,0.2595
"735",0.35,1955,10,8,1,281,0.1672,0.170843983407864,0.1828,0.5048
"736",0.06,1955,10,10,1,283,0.182222222222222,0.162772454042052,-0.122222222222222,0.199777777777778
"737",0.14,1955,10,11,1,284,0.188695652173913,0.16625020431501,-0.048695652173913,0.273304347826087
"738",0.02,1955,10,12,1,285,0.135555555555556,0.123964996113572,-0.115555555555556,0.206444444444444
"739",0.52,1955,10,25,1,298,0.201666666666667,0.143061758225833,0.318333333333333,0.640333333333333
"740",0.03,1955,10,26,1,299,0.198076923076923,0.149773675411114,-0.168076923076923,0.153923076923077
"741",0.08,1955,10,27,1,300,0.235769230769231,0.190665635643617,-0.155769230769231,0.166230769230769
"742",0.09,1955,10,29,1,302,0.210384615384615,0.209006808869582,-0.120384615384615,0.201615384615385
"743",0.43,1955,10,30,1,303,0.208076923076923,0.184997713083578,0.221923076923077,0.543923076923077
"744",0.03,1955,11,1,1,305,0.196071428571429,0.164414545759014,-0.166071428571429,0.155928571428571
"745",0.01,1955,11,2,1,306,0.166206896551724,0.142061701713009,-0.156206896551724,0.165793103448276
"746",0.44,1955,11,4,1,308,0.146896551724138,0.159935331758894,0.293103448275862,0.615103448275862
"747",0.01,1955,11,7,1,311,0.187352941176471,0.210990576028659,-0.177352941176471,0.144647058823529
"748",0.12,1955,11,11,1,315,0.192068965517241,0.186363303222972,-0.0720689655172414,0.249931034482759
"749",0.01,1955,11,12,1,316,0.208787878787879,0.186493256844543,-0.198787878787879,0.123212121212121
"750",0.01,1955,11,13,1,317,0.262564102564103,0.215769345034021,-0.252564102564103,0.0694358974358975
"751",0.05,1955,11,15,1,319,0.297096774193548,0.23349794500719,-0.247096774193548,0.0749032258064516
"752",0.41,1955,11,16,1,320,0.294117647058824,0.208313831529299,0.115882352941176,0.437882352941176
"753",0.1,1955,11,17,1,321,0.24027027027027,0.22071206087075,-0.14027027027027,0.18172972972973
"754",0.03,1955,11,21,1,325,0.179677419354839,0.174708974601912,-0.149677419354839,0.172322580645161
"755",0.18,1955,11,22,1,326,0.284117647058824,0.199910853572571,-0.104117647058824,0.217882352941176
"756",0.33,1955,11,23,1,327,0.232666666666667,0.195535221861704,0.0973333333333334,0.419333333333333
"757",0.09,1955,11,24,1,328,0.322,0.198362260036773,-0.232,0.09
"758",0.22,1955,11,28,1,332,0.2228,0.210703583263313,-0.0028,0.3192
"759",0.05,1955,11,29,1,333,0.185,0.1760632723258,-0.135,0.187
"760",0.29,1955,12,1,1,335,0.26675,0.185754007445469,0.02325,0.34525
"761",0.21,1955,12,2,1,336,0.185714285714286,0.191684264202509,0.0242857142857143,0.346285714285714
"762",0.28,1955,12,6,1,340,0.256111111111111,0.217640303223694,0.0238888888888889,0.345888888888889
"763",0.01,1955,12,9,1,343,0.257096774193548,0.199502607307726,-0.247096774193548,0.0749032258064516
"764",0.24,1955,12,11,1,345,0.265806451612903,0.194195334539708,-0.0258064516129032,0.296193548387097
"765",0.36,1955,12,12,1,346,0.252051282051282,0.223279144230519,0.107948717948718,0.429948717948718
"766",0.06,1955,12,14,1,348,0.196969696969697,0.168011994521315,-0.136969696969697,0.185030303030303
"767",0.45,1955,12,15,1,349,0.148484848484848,0.147438996116216,0.301515151515152,0.623515151515152
"768",0.56,1955,12,16,1,350,0.268518518518519,0.212651822754468,0.291481481481482,0.613481481481482
"769",0.24,1955,12,22,1,356,0.190909090909091,0.160455672156745,0.0490909090909091,0.371090909090909
"770",0.31,1955,12,23,1,357,0.180625,0.1657619260537,0.129375,0.451375
"771",0.15,1955,12,27,1,361,0.204634146341463,0.205549234503265,-0.0546341463414634,0.267365853658537
"772",0.01,1955,12,31,1,365,0.156969696969697,0.155432558696788,-0.146969696969697,0.175030303030303
"773",0.32,1956,1,1,1,1,0.200277777777778,0.195177371509113,0.119722222222222,0.441722222222222
"774",0.16,1956,1,2,1,2,0.2459375,0.219836587036826,-0.0859375,0.2360625
"775",0.56,1956,1,3,1,3,0.218709677419355,0.179178531740159,0.341290322580645,0.663290322580645
"776",0.31,1956,1,7,1,7,0.158780487804878,0.174816977464307,0.151219512195122,0.473219512195122
"777",0.33,1956,1,9,1,9,0.195428571428571,0.160208372718393,0.134571428571429,0.456571428571429
"778",0.19,1956,1,10,1,10,0.18,0.166547083536406,0.01,0.332
"779",0.02,1956,1,11,1,11,0.25125,0.22436448711176,-0.23125,0.09075
"780",0.36,1956,1,12,1,12,0.243030303030303,0.226639648568008,0.116969696969697,0.438969696969697
"781",0.17,1956,1,16,1,16,0.282647058823529,0.22842423083708,-0.112647058823529,0.209352941176471
"782",0.28,1956,1,17,1,17,0.239642857142857,0.19340002954646,0.0403571428571429,0.362357142857143
"783",0.04,1956,1,18,1,18,0.233666666666667,0.158255213638218,-0.193666666666667,0.128333333333333
"784",0.38,1956,1,19,1,19,0.183928571428571,0.192610512495579,0.196071428571429,0.518071428571429
"785",0.37,1956,1,20,1,20,0.1375,0.136771787072958,0.2325,0.5545
"786",0.2,1956,1,21,1,21,0.156206896551724,0.132622283009828,0.0437931034482759,0.365793103448276
"787",0.36,1956,1,23,1,23,0.193235294117647,0.173444962683307,0.166764705882353,0.488764705882353
"788",0.06,1956,1,24,1,24,0.205454545454545,0.185541284305726,-0.145454545454545,0.176545454545455
"789",0.04,1956,1,26,1,26,0.2015625,0.201848064466896,-0.1615625,0.1604375
"790",0.15,1956,1,27,1,27,0.195172413793103,0.186061063126659,-0.0451724137931035,0.276827586206897
"791",0.02,1956,1,29,1,29,0.203589743589744,0.192018189646699,-0.183589743589744,0.138410256410256
"792",0.1,1956,2,4,1,35,0.165172413793103,0.131192897500893,-0.0651724137931035,0.256827586206897
"793",0.09,1956,2,11,1,42,0.193225806451613,0.17352016399205,-0.103225806451613,0.218774193548387
"794",0.18,1956,2,12,1,43,0.237142857142857,0.160780658563358,-0.0571428571428572,0.264857142857143
"795",0.08,1956,2,14,1,45,0.162285714285714,0.15158157800312,-0.0822857142857143,0.239714285714286
"796",0.24,1956,2,17,1,48,0.224473684210526,0.188718256588608,0.0155263157894737,0.337526315789474
"797",0.03,1956,2,18,1,49,0.230263157894737,0.216364143031506,-0.200263157894737,0.121736842105263
"798",0.08,1956,2,19,1,50,0.158108108108108,0.140571014829552,-0.0781081081081081,0.243891891891892
"799",0.23,1956,2,22,1,53,0.209714285714286,0.193747648399933,0.0202857142857143,0.342285714285714
"800",0.29,1956,2,23,1,54,0.194137931034483,0.198575592684127,0.0958620689655172,0.417862068965517
"801",0.26,1956,2,24,1,55,0.21,0.187359824145156,0.05,0.372
"802",0.24,1956,2,25,1,56,0.250322580645161,0.187483045828465,-0.0103225806451613,0.311677419354839
"803",0.18,1956,2,26,1,57,0.223823529411765,0.18997630962167,-0.0438235294117647,0.278176470588235
"804",0.02,1956,2,27,1,58,0.207,0.177514448173507,-0.187,0.135
"805",0.22,1956,2,28,1,59,0.220277777777778,0.184955378574109,-0.000277777777777793,0.321722222222222
"806",0.01,1956,2,29,1,60,0.195757575757576,0.168579178411628,-0.185757575757576,0.136242424242424
"807",0.22,1956,3,1,1,61,0.163181818181818,0.118493895972172,0.0568181818181818,0.378818181818182
"808",0.46,1956,3,2,1,62,0.211891891891892,0.178120399945871,0.248108108108108,0.570108108108108
"809",0.23,1956,3,5,1,65,0.24448275862069,0.178996931476024,-0.0144827586206897,0.30751724137931
"810",0.03,1956,3,7,1,67,0.241142857142857,0.222311009340405,-0.211142857142857,0.110857142857143
"811",0.15,1956,3,8,1,68,0.247222222222222,0.208568058246307,-0.0972222222222222,0.224777777777778
"812",0.18,1956,3,20,1,80,0.191111111111111,0.170709072112724,-0.0111111111111111,0.310888888888889
"813",0.06,1956,3,22,1,82,0.254705882352941,0.193002359761326,-0.194705882352941,0.127294117647059
"814",0.11,1956,3,24,1,84,0.206060606060606,0.187815391307851,-0.0960606060606061,0.225939393939394
"815",0.26,1956,3,25,1,85,0.205294117647059,0.158730480434272,0.0547058823529412,0.376705882352941
"816",0.68,1956,3,26,1,86,0.298857142857143,0.218924798108599,0.381142857142857,0.703142857142857
"817",0.01,1956,3,28,1,88,0.160740740740741,0.153044134557673,-0.150740740740741,0.171259259259259
"818",0.48,1956,3,30,1,90,0.2134375,0.187369040286982,0.2665625,0.5885625
"819",0.12,1956,3,31,1,91,0.145714285714286,0.123390478093059,-0.0257142857142857,0.296285714285714
"820",0.02,1956,4,1,1,92,0.199230769230769,0.148267948712406,-0.179230769230769,0.142769230769231
"821",0.01,1956,4,6,1,97,0.175,0.174600072122509,-0.165,0.157
"822",0.22,1956,4,7,1,98,0.1803125,0.171153286794748,0.0396875,0.3616875
"823",0.43,1956,4,10,1,101,0.155,0.149813014768208,0.275,0.597
"824",0.2,1956,4,11,1,102,0.183,0.168444199294194,0.017,0.339
"825",0.09,1956,4,15,1,106,0.160540540540541,0.123489674465923,-0.0705405405405405,0.251459459459459
"826",0.1,1956,5,3,1,124,0.153928571428571,0.11640730808528,-0.0539285714285714,0.268071428571429
"827",0.2,1956,5,4,1,125,0.141,0.163588002257985,0.059,0.381
"828",0.08,1956,5,5,1,126,0.116923076923077,0.103102637435489,-0.0369230769230769,0.285076923076923
"829",0.1,1956,5,7,1,128,0.179230769230769,0.144884038511441,-0.0792307692307692,0.242769230769231
"830",0.02,1956,5,8,1,129,0.1272,0.15241172308367,-0.1072,0.2148
"831",0.27,1956,5,10,1,131,0.149565217391304,0.146612608315233,0.120434782608696,0.442434782608696
"832",0.04,1956,5,11,1,132,0.162173913043478,0.164038701690101,-0.122173913043478,0.199826086956522
"833",0.02,1956,5,12,1,133,0.157727272727273,0.146089725142488,-0.137727272727273,0.184272727272727
"834",0.24,1956,5,26,1,147,0.196538461538462,0.16287276771007,0.0434615384615384,0.365461538461538
"835",0.36,1956,5,30,1,151,0.187727272727273,0.139144728291285,0.172272727272727,0.494272727272727
"836",0.04,1956,6,1,1,153,0.158421052631579,0.157524712625414,-0.118421052631579,0.203578947368421
"837",0.21,1956,6,3,1,155,0.158181818181818,0.148889104262083,0.0518181818181818,0.373818181818182
"838",0.15,1956,6,4,1,156,0.20047619047619,0.185296416330057,-0.0504761904761905,0.27152380952381
"839",0.04,1956,6,10,1,162,0.180666666666667,0.171275328332011,-0.140666666666667,0.181333333333333
"840",0.07,1956,6,13,1,165,0.186,0.17483870117503,-0.116,0.206
"841",0.32,1956,6,14,1,166,0.118571428571429,0.128653209643788,0.201428571428571,0.523428571428571
"842",0.12,1956,6,18,1,170,0.1725,0.150280041619275,-0.0525,0.2695
"843",0.1,1956,6,19,1,171,0.106666666666667,0.0905538513813742,-0.00666666666666667,0.315333333333333
"844",0.32,1956,8,1,1,214,0.196666666666667,0.149777612924406,0.123333333333333,0.445333333333333
"845",0.09,1956,8,2,1,215,0.145,0.137234592334926,-0.055,0.267
"846",0.06,1956,8,25,1,238,0.16,0.176995120631256,-0.1,0.222
"847",0.14,1956,9,9,1,253,0.138,0.161121072488983,0.002,0.324
"848",0.47,1956,9,10,1,254,0.159,0.178664800985284,0.311,0.633
"849",0.13,1956,9,20,1,264,0.116666666666667,0.128743931895837,0.0133333333333333,0.335333333333333
"850",0.32,1956,10,9,1,283,0.182222222222222,0.162772454042052,0.137777777777778,0.459777777777778
"851",0.28,1956,10,10,1,284,0.188695652173913,0.16625020431501,0.091304347826087,0.413304347826087
"852",0.06,1956,10,12,1,286,0.179090909090909,0.171600563072367,-0.119090909090909,0.202909090909091
"853",0.6,1956,10,17,1,291,0.245,0.231873639328373,0.355,0.677
"854",0.41,1956,10,18,1,292,0.300909090909091,0.249874427337472,0.109090909090909,0.431090909090909
"855",0.37,1956,10,20,1,294,0.285416666666667,0.200238535288522,0.0845833333333333,0.406583333333333
"856",0.37,1956,10,21,1,295,0.160833333333333,0.149518551027788,0.209166666666667,0.531166666666667
"857",0.69,1956,10,22,1,296,0.195,0.217572976263138,0.495,0.817
"858",0.29,1956,10,23,1,297,0.170357142857143,0.169650668157686,0.119642857142857,0.441642857142857
"859",0.05,1956,10,24,1,298,0.201666666666667,0.143061758225833,-0.151666666666667,0.170333333333333
"860",0.6,1956,10,26,1,300,0.235769230769231,0.190665635643617,0.364230769230769,0.686230769230769
"861",0.03,1956,10,27,1,301,0.224642857142857,0.202438507222191,-0.194642857142857,0.127357142857143
"862",0.24,1956,10,31,1,305,0.196071428571429,0.164414545759014,0.0439285714285714,0.365928571428571
"863",0.18,1956,11,1,1,306,0.166206896551724,0.142061701713009,0.0137931034482759,0.335793103448276
"864",0.03,1956,11,6,1,311,0.187352941176471,0.210990576028659,-0.157352941176471,0.164647058823529
"865",0.04,1956,11,12,1,317,0.262564102564103,0.215769345034021,-0.222564102564103,0.0994358974358975
"866",0.05,1956,11,13,1,318,0.165882352941176,0.166371574769447,-0.115882352941176,0.206117647058824
"867",0.06,1956,11,15,1,320,0.294117647058824,0.208313831529299,-0.234117647058824,0.0878823529411765
"868",0.06,1956,11,17,1,322,0.22,0.191589839674933,-0.16,0.162
"869",0.02,1956,11,18,1,323,0.258461538461538,0.207789600843313,-0.238461538461538,0.0835384615384615
"870",0.37,1956,12,3,1,338,0.201851851851852,0.163190239080204,0.168148148148148,0.490148148148148
"871",0.57,1956,12,4,1,339,0.294117647058824,0.216012312318265,0.275882352941176,0.597882352941176
"872",0.15,1956,12,5,1,340,0.256111111111111,0.217640303223694,-0.106111111111111,0.215888888888889
"873",0.29,1956,12,6,1,341,0.194827586206897,0.16642503008981,0.0951724137931034,0.417172413793103
"874",0.02,1956,12,7,1,342,0.143333333333333,0.140682858467784,-0.123333333333333,0.198666666666667
"875",0.38,1956,12,9,1,344,0.208529411764706,0.186338440103618,0.171470588235294,0.493470588235294
"876",0.6,1956,12,10,1,345,0.265806451612903,0.194195334539708,0.334193548387097,0.656193548387097
"877",0.41,1956,12,12,1,347,0.246206896551724,0.176966780440032,0.163793103448276,0.485793103448276
"878",0.07,1956,12,13,1,348,0.196969696969697,0.168011994521315,-0.126969696969697,0.195030303030303
"879",0.01,1956,12,14,1,349,0.148484848484848,0.147438996116216,-0.138484848484848,0.183515151515152
"880",0.36,1956,12,15,1,350,0.268518518518519,0.212651822754468,0.0914814814814814,0.413481481481481
"881",0.04,1956,12,17,1,352,0.201818181818182,0.19633285743627,-0.161818181818182,0.160181818181818
"882",0.03,1956,12,18,1,353,0.19,0.155589202710214,-0.16,0.162
"883",0.32,1956,12,20,1,355,0.25448275862069,0.175856804712092,0.0655172413793104,0.38751724137931
"884",0.04,1956,12,21,1,356,0.190909090909091,0.160455672156745,-0.150909090909091,0.171090909090909
"885",0.08,1956,12,23,1,358,0.177222222222222,0.161539223208856,-0.0972222222222222,0.224777777777778
"886",0.06,1956,12,30,1,365,0.156969696969697,0.155432558696788,-0.096969696969697,0.225030303030303
"887",0.3,1957,1,1,1,1,0.200277777777778,0.195177371509113,0.0997222222222222,0.421722222222222
"888",0.16,1957,1,6,1,6,0.177647058823529,0.170881118050646,-0.0176470588235294,0.304352941176471
"889",0.07,1957,1,8,1,8,0.262051282051282,0.169397997365586,-0.192051282051282,0.129948717948718
"890",0.49,1957,1,10,1,10,0.18,0.166547083536406,0.31,0.632
"891",0.02,1957,1,11,1,11,0.25125,0.22436448711176,-0.23125,0.09075
"892",0.2,1957,1,13,1,13,0.270967741935484,0.206548700289781,-0.0709677419354839,0.251032258064516
"893",0.06,1957,1,14,1,14,0.162941176470588,0.160954151419527,-0.102941176470588,0.219058823529412
"894",0.05,1957,1,15,1,15,0.261333333333333,0.210495856840762,-0.211333333333333,0.110666666666667
"895",0.28,1957,1,19,1,19,0.183928571428571,0.192610512495579,0.0960714285714286,0.418071428571429
"896",0.04,1957,1,20,1,20,0.1375,0.136771787072958,-0.0975,0.2245
"897",0.04,1957,1,22,1,22,0.232,0.192381361455038,-0.192,0.13
"898",0.03,1957,1,23,1,23,0.193235294117647,0.173444962683307,-0.163235294117647,0.158764705882353
"899",0.17,1957,1,24,1,24,0.205454545454545,0.185541284305726,-0.0354545454545455,0.286545454545455
"900",0.08,1957,1,25,1,25,0.197142857142857,0.160120752752992,-0.117142857142857,0.204857142857143
"901",0.14,1957,1,31,1,31,0.18125,0.179708545401499,-0.04125,0.28075
"902",0.62,1957,2,7,1,38,0.2696,0.241116845809938,0.3504,0.6724
"903",0.09,1957,2,8,1,39,0.237142857142857,0.18873569885203,-0.147142857142857,0.174857142857143
"904",0.02,1957,2,9,1,40,0.195357142857143,0.215535201951847,-0.175357142857143,0.146642857142857
"905",0.05,1957,2,13,1,44,0.152285714285714,0.145158852423732,-0.102285714285714,0.219714285714286
"906",0.03,1957,2,14,1,45,0.162285714285714,0.15158157800312,-0.132285714285714,0.189714285714286
"907",0.02,1957,2,19,1,50,0.158108108108108,0.140571014829552,-0.138108108108108,0.183891891891892
"908",0.15,1957,2,20,1,51,0.177714285714286,0.180246330048071,-0.0277142857142857,0.294285714285714
"909",0.24,1957,2,21,1,52,0.185769230769231,0.190497728635763,0.0542307692307692,0.376230769230769
"910",0.41,1957,2,23,1,54,0.194137931034483,0.198575592684127,0.215862068965517,0.537862068965517
"911",0.28,1957,2,26,1,57,0.223823529411765,0.18997630962167,0.0561764705882353,0.378176470588235
"912",0.14,1957,3,2,1,61,0.163181818181818,0.118493895972172,-0.0231818181818182,0.298818181818182
"913",0.2,1957,3,3,1,62,0.211891891891892,0.178120399945871,-0.0118918918918919,0.310108108108108
"914",0.63,1957,3,4,1,63,0.1575,0.167928556237467,0.4725,0.7945
"915",0.58,1957,3,5,1,64,0.239,0.203068699093987,0.341,0.663
"916",0.46,1957,3,8,1,67,0.241142857142857,0.222311009340405,0.218857142857143,0.540857142857143
"917",0.24,1957,3,9,1,68,0.247222222222222,0.208568058246307,-0.00722222222222221,0.314777777777778
"918",0.27,1957,3,10,1,69,0.2071875,0.16561195170756,0.0628125,0.3848125
"919",0.05,1957,3,13,1,72,0.205405405405405,0.191465032992604,-0.155405405405405,0.166594594594595
"920",0.13,1957,3,14,1,73,0.261515151515152,0.185575476762846,-0.131515151515152,0.190484848484848
"921",0.33,1957,3,15,1,74,0.260882352941176,0.192784502820194,0.0691176470588236,0.391117647058824
"922",0.09,1957,3,16,1,75,0.215151515151515,0.190429140563511,-0.125151515151515,0.196848484848485
"923",0.23,1957,3,17,1,76,0.165,0.172664134161691,0.065,0.387
"924",0.2,1957,3,20,1,79,0.132162162162162,0.15140334531632,0.0678378378378378,0.389837837837838
"925",0.13,1957,3,21,1,80,0.191111111111111,0.170709072112724,-0.0611111111111111,0.260888888888889
"926",0.09,1957,3,22,1,81,0.250909090909091,0.210659138722422,-0.160909090909091,0.161090909090909
"927",0.07,1957,3,24,1,83,0.16025,0.157797135263717,-0.09025,0.23175
"928",0.14,1957,3,25,1,84,0.206060606060606,0.187815391307851,-0.066060606060606,0.255939393939394
"929",0.19,1957,3,28,1,87,0.160294117647059,0.160425292612493,0.0297058823529412,0.351705882352941
"930",0.12,1957,3,29,1,88,0.160740740740741,0.153044134557673,-0.0407407407407407,0.281259259259259
"931",0.56,1957,3,30,1,89,0.182758620689655,0.176653343984445,0.377241379310345,0.699241379310345
"932",0.08,1957,3,31,1,90,0.2134375,0.187369040286982,-0.1334375,0.1885625
"933",0.42,1957,4,5,1,95,0.218529411764706,0.184557330387182,0.201470588235294,0.523470588235294
"934",0.12,1957,4,6,1,96,0.195625,0.16987542874213,-0.075625,0.246375
"935",0.14,1957,4,11,1,101,0.155,0.149813014768208,-0.015,0.307
"936",0.32,1957,4,12,1,102,0.183,0.168444199294194,0.137,0.459
"937",0.17,1957,4,13,1,103,0.148,0.158221735697277,0.022,0.344
"938",0.14,1957,4,16,1,106,0.160540540540541,0.123489674465923,-0.0205405405405405,0.30145945945946
"939",0.04,1957,4,17,1,107,0.213870967741935,0.174903352728582,-0.173870967741935,0.148129032258065
"940",0.01,1957,4,23,1,113,0.183870967741935,0.158801289233953,-0.173870967741935,0.148129032258065
"941",0.06,1957,4,29,1,119,0.146666666666667,0.0987615621274094,-0.0866666666666667,0.235333333333333
"942",0.04,1957,4,30,1,120,0.148333333333333,0.129234087126278,-0.108333333333333,0.213666666666667
"943",0.25,1957,5,1,1,121,0.2056,0.16705986950791,0.0444,0.3664
"944",0.57,1957,5,2,1,122,0.174166666666667,0.159153102844172,0.395833333333333,0.717833333333333
"945",0.01,1957,5,7,1,127,0.149411764705882,0.156982108384813,-0.139411764705882,0.182588235294118
"946",0.36,1957,5,8,1,128,0.179230769230769,0.144884038511441,0.180769230769231,0.502769230769231
"947",0.12,1957,5,10,1,130,0.213684210526316,0.19189726783753,-0.0936842105263158,0.228315789473684
"948",0.06,1957,5,12,1,132,0.162173913043478,0.164038701690101,-0.102173913043478,0.219826086956522
"949",0.46,1957,5,13,1,133,0.157727272727273,0.146089725142488,0.302272727272727,0.624272727272727
"950",0.22,1957,5,14,1,134,0.244117647058824,0.217343588113654,-0.0241176470588235,0.297882352941176
"951",0.61,1957,5,17,1,137,0.212857142857143,0.173353478682802,0.397142857142857,0.719142857142857
"952",0.18,1957,5,18,1,138,0.212857142857143,0.217304920725299,-0.0328571428571429,0.289142857142857
"953",0.2,1957,5,19,1,139,0.182916666666667,0.168096224168511,0.0170833333333333,0.339083333333333
"954",0.02,1957,5,21,1,141,0.211,0.199417572999605,-0.191,0.131
"955",0.05,1957,5,22,1,142,0.167826086956522,0.185397767019482,-0.117826086956522,0.204173913043478
"956",0.04,1957,6,5,1,156,0.20047619047619,0.185296416330057,-0.16047619047619,0.16152380952381
"957",0.02,1957,6,11,1,162,0.180666666666667,0.171275328332011,-0.160666666666667,0.161333333333333
"958",0.28,1957,6,13,1,164,0.136842105263158,0.138204865309878,0.143157894736842,0.465157894736842
"959",0.51,1957,6,14,1,165,0.186,0.17483870117503,0.324,0.646
"960",0.13,1957,7,13,1,194,0.12,0.132413493773608,0.01,0.332
"961",0.03,1957,7,14,1,195,0.035,0.00707106781186548,-0.005,0.317
"962",0.03,1957,7,15,1,196,0.153333333333333,0.155649178175365,-0.123333333333333,0.198666666666667
"963",0.08,1957,8,3,1,215,0.145,0.137234592334926,-0.065,0.257
"964",0.34,1957,8,5,1,217,0.0966666666666667,0.124846572506684,0.243333333333333,0.565333333333333
"965",0.06,1957,8,6,1,218,0.07,0.0509901951359279,-0.01,0.312
"966",0.04,1957,8,7,1,219,0.148571428571429,0.200285510495107,-0.108571428571429,0.213428571428571
"967",0.02,1957,8,8,1,220,0.025,0.0122474487139159,-0.005,0.317
"968",0.02,1957,9,27,1,270,0.174285714285714,0.179045086101638,-0.154285714285714,0.167714285714286
"969",0.11,1957,9,29,1,272,0.16,0.161578749554799,-0.05,0.272
"970",0.02,1957,10,1,1,274,0.135833333333333,0.166430893839583,-0.115833333333333,0.206166666666667
"971",0.48,1957,10,2,1,275,0.231578947368421,0.195114301483194,0.248421052631579,0.570421052631579
"972",0.2,1957,10,3,1,276,0.125454545454545,0.123663416953603,0.0745454545454546,0.396545454545455
"973",0.2,1957,10,4,1,277,0.158,0.123877819990966,0.042,0.364
"974",0.18,1957,10,5,1,278,0.156666666666667,0.1367694496331,0.0233333333333333,0.345333333333333
"975",0.34,1957,10,6,1,279,0.1575,0.189372231610823,0.1825,0.5045
"976",0.28,1957,10,8,1,281,0.1672,0.170843983407864,0.1128,0.4348
"977",0.02,1957,10,9,1,282,0.17625,0.177496478838314,-0.15625,0.16575
"978",0.02,1957,10,10,1,283,0.182222222222222,0.162772454042052,-0.162222222222222,0.159777777777778
"979",0.12,1957,10,13,1,286,0.179090909090909,0.171600563072367,-0.0590909090909091,0.262909090909091
"980",0.02,1957,10,14,1,287,0.218571428571429,0.156501939741516,-0.198571428571429,0.123428571428571
"981",0.04,1957,10,23,1,296,0.195,0.217572976263138,-0.155,0.167
"982",0.05,1957,10,24,1,297,0.170357142857143,0.169650668157686,-0.120357142857143,0.201642857142857
"983",0.25,1957,10,25,1,298,0.201666666666667,0.143061758225833,0.0483333333333333,0.370333333333333
"984",0.1,1957,10,30,1,303,0.208076923076923,0.184997713083578,-0.108076923076923,0.213923076923077
"985",0.01,1957,11,8,1,312,0.214827586206897,0.188350370503924,-0.204827586206897,0.117172413793103
"986",0.56,1957,11,10,1,314,0.203333333333333,0.188093505115585,0.356666666666667,0.678666666666667
"987",0.1,1957,11,11,1,315,0.192068965517241,0.186363303222972,-0.0920689655172414,0.229931034482759
"988",0.6,1957,11,12,1,316,0.208787878787879,0.186493256844543,0.391212121212121,0.713212121212121
"989",0.68,1957,11,13,1,317,0.262564102564103,0.215769345034021,0.417435897435897,0.739435897435897
"990",0.35,1957,11,14,1,318,0.165882352941176,0.166371574769447,0.184117647058823,0.506117647058824
"991",0.33,1957,11,17,1,321,0.24027027027027,0.22071206087075,0.0897297297297297,0.41172972972973
"992",0.15,1957,11,18,1,322,0.22,0.191589839674933,-0.07,0.252
"993",0.01,1957,11,27,1,331,0.191315789473684,0.160593006690854,-0.181315789473684,0.140684210526316
"994",0.02,1957,11,28,1,332,0.2228,0.210703583263313,-0.2028,0.1192
"995",0.28,1957,12,1,1,335,0.26675,0.185754007445469,0.01325,0.33525
"996",0.02,1957,12,2,1,336,0.185714285714286,0.191684264202509,-0.165714285714286,0.156285714285714
"997",0.17,1957,12,5,1,339,0.294117647058824,0.216012312318265,-0.124117647058824,0.197882352941176
"998",0.5,1957,12,6,1,340,0.256111111111111,0.217640303223694,0.243888888888889,0.565888888888889
"999",0.06,1957,12,7,1,341,0.194827586206897,0.16642503008981,-0.134827586206897,0.187172413793103
"1000",0.03,1957,12,14,1,348,0.196969696969697,0.168011994521315,-0.166969696969697,0.155030303030303
"1001",0.04,1957,12,15,1,349,0.148484848484848,0.147438996116216,-0.108484848484848,0.213515151515152
"1002",0.5,1957,12,16,1,350,0.268518518518519,0.212651822754468,0.231481481481481,0.553481481481481
